609.6, 597.329956054688
1701.81847956438, 68.6898345947266, 295.9581, 295.6231, 295.4783, 295.1994, 294.9914, 294.6997, 294.1384, 294.0616, 294.2101, 294.1376, 294.4143, 294.9888, 295.5117, 295.3384, 295.1544, 295.0039, 295.3255, 295.4178, 295.4262, 295.6848, 295.8641, 296.1009, 296.1667, 296.113, 296.2358, 296.4379, 296.3932, 296.1282, 295.2708, 295.1782, 294.9506, 294.7455, 295.1181, 295.4185, 295.3199, 295.2081, 294.8771, 294.6255, 294.4285, 293.6798, 294.4356, 294.6605, 294.7067, 295.1121, 295.3471, 295.6034, 295.7766, 296.2031, 296.2388, 296.4548, 296.662, 296.7452, 296.6396, 296.4762
1701.81947774165, 68.6899261474609, 295.9583, 295.6194, 295.479, 295.2011, 294.9931, 294.7029, 294.1385, 294.0626, 294.2121, 294.1381, 294.4142, 294.9912, 295.5151, 295.3398, 295.1557, 295.0052, 295.3278, 295.4165, 295.4249, 295.6875, 295.8648, 296.1001, 296.1669, 296.1122, 296.235, 296.4376, 296.3914, 296.1314, 295.273, 295.1775, 294.9519, 294.7423, 295.118, 295.4229, 295.3178, 295.2095, 294.8776, 294.6255, 294.4271, 293.6729, 294.4368, 294.6602, 294.7059, 295.1118, 295.3484, 295.6042, 295.7755, 296.2045, 296.2382, 296.4551, 296.6618, 296.7466, 296.6389, 296.4745
1701.82047596948, 68.6900100708008, 295.9576, 295.6166, 295.4782, 295.2023, 294.9927, 294.703, 294.1401, 294.0637, 294.2146, 294.1396, 294.4156, 294.9901, 295.5145, 295.3426, 295.157, 295.006, 295.329, 295.4153, 295.4236, 295.6857, 295.864, 296.0998, 296.1671, 296.1143, 296.2337, 296.4363, 296.3902, 296.1321, 295.2743, 295.1763, 294.9507, 294.7411, 295.1194, 295.4263, 295.3193, 295.211, 294.8772, 294.6251, 294.4262, 293.6686, 294.437, 294.6604, 294.7066, 295.1106, 295.3472, 295.603, 295.7748, 296.2053, 296.235, 296.4574, 296.6621, 296.7479, 296.6397, 296.4738
1701.8214746811, 68.6901016235352, 295.9598, 295.6162, 295.4773, 295.2029, 294.9938, 294.702, 294.1401, 294.0627, 294.2115, 294.1435, 294.415, 294.9909, 295.5138, 295.3444, 295.1588, 295.0032, 295.3313, 295.4155, 295.4218, 295.6789, 295.8662, 296.101, 296.1668, 296.1191, 296.2324, 296.4375, 296.3905, 296.1329, 295.2762, 295.1801, 294.9506, 294.7401, 295.1188, 295.4273, 295.3203, 295.2136, 294.8742, 294.6262, 294.4273, 293.6617, 294.4366, 294.6611, 294.7084, 295.1104, 295.347, 295.6003, 295.7721, 296.2046, 296.2347, 296.4577, 296.6614, 296.7491, 296.64, 296.476
1701.82247293625, 68.690185546875, 295.959, 295.6174, 295.4764, 295.205, 294.9938, 294.7021, 294.1421, 294.0626, 294.2145, 294.1414, 294.4164, 294.9938, 295.5161, 295.3442, 295.1601, 295.006, 295.3355, 295.4152, 295.4206, 295.6776, 295.8669, 296.1042, 296.1661, 296.1218, 296.2322, 296.4343, 296.3888, 296.1348, 295.277, 295.183, 294.9535, 294.7405, 295.1193, 295.4293, 295.3234, 295.2132, 294.8713, 294.6278, 294.4265, 293.6584, 294.4388, 294.6618, 294.7096, 295.1111, 295.3492, 295.5971, 295.7703, 296.2053, 296.233, 296.458, 296.6642, 296.7503, 296.6397, 296.4812
1701.82347117778, 68.6902694702148, 295.9581, 295.6185, 295.4791, 295.2056, 294.9959, 294.7026, 294.1416, 294.0611, 294.2219, 294.1407, 294.4143, 294.9926, 295.5164, 295.344, 295.1538, 295.0057, 295.3372, 295.4154, 295.4218, 295.6794, 295.8656, 296.103, 296.1643, 296.1216, 296.231, 296.4316, 296.3891, 296.1341, 295.2774, 295.1834, 294.9584, 294.742, 295.1213, 295.4318, 295.3234, 295.2162, 294.874, 294.6285, 294.4277, 293.6541, 294.4385, 294.6616, 294.7099, 295.1114, 295.3495, 295.5984, 295.7701, 296.2076, 296.2323, 296.4583, 296.6654, 296.7501, 296.6394, 296.4843
1701.8244692134, 68.6903839111328, 295.9593, 295.6192, 295.4787, 295.2057, 294.9969, 294.7031, 294.1415, 294.061, 294.2278, 294.1416, 294.4126, 294.9909, 295.5142, 295.3427, 295.1511, 295.0064, 295.3365, 295.4157, 295.4195, 295.6746, 295.8649, 296.1027, 296.165, 296.1213, 296.2297, 296.4319, 296.3884, 296.134, 295.2777, 295.1828, 294.9584, 294.7409, 295.1223, 295.4333, 295.3245, 295.2193, 294.8766, 294.6281, 294.4268, 293.6518, 294.4398, 294.6623, 294.7086, 295.1122, 295.3493, 295.5991, 295.7704, 296.2099, 296.2301, 296.4585, 296.6682, 296.7493, 296.6391, 296.485
1701.82546737241, 68.6905136108398, 295.9579, 295.6187, 295.4792, 295.2047, 294.9954, 294.704, 294.143, 294.0609, 294.2292, 294.1435, 294.412, 294.9912, 295.515, 295.344, 295.1529, 295.0067, 295.3382, 295.4164, 295.4178, 295.6688, 295.8636, 296.1035, 296.1638, 296.1211, 296.2295, 296.4312, 296.3882, 296.1358, 295.2802, 295.1842, 294.9558, 294.7404, 295.1238, 295.4364, 295.326, 295.2219, 294.8772, 294.6288, 294.428, 293.648, 294.4385, 294.662, 294.7089, 295.1129, 295.351, 295.5994, 295.7691, 296.2116, 296.2293, 296.4572, 296.6699, 296.7495, 296.6388, 296.4857
1701.82646535934, 68.6906356811523, 295.9575, 295.6188, 295.4783, 295.2057, 294.9944, 294.704, 294.1429, 294.0603, 294.2291, 294.1429, 294.4098, 294.9911, 295.5164, 295.3443, 295.1532, 295.008, 295.339, 295.4152, 295.4191, 295.6681, 295.8639, 296.1028, 296.1667, 296.1215, 296.2279, 296.4321, 296.3882, 296.1378, 295.2816, 295.1877, 294.9543, 294.7374, 295.1263, 295.4374, 295.3271, 295.2266, 294.8763, 294.6299, 294.4302, 293.6447, 294.4397, 294.6602, 294.7101, 295.1136, 295.3502, 295.5991, 295.7658, 296.2118, 296.23, 296.4589, 296.6705, 296.7491, 296.6399, 296.4848
1701.82746351377, 68.6907577514648, 295.9595, 295.6193, 295.4783, 295.2027, 294.9964, 294.7009, 294.1448, 294.0592, 294.2295, 294.1422, 294.4077, 294.9924, 295.5132, 295.3436, 295.153, 295.0078, 295.3403, 295.4165, 295.4174, 295.6709, 295.8662, 296.1041, 296.168, 296.1234, 296.2268, 296.4325, 296.3906, 296.1377, 295.2831, 295.1887, 294.9598, 294.738, 295.1299, 295.44, 295.3287, 295.2277, 294.878, 294.6306, 294.4304, 293.6414, 294.4409, 294.6619, 294.7088, 295.1168, 295.3499, 295.5983, 295.7645, 296.211, 296.2286, 296.4605, 296.6702, 296.7508, 296.64, 296.4839
